CVE_ID,CWE_ID
CVE-2020-27413,CWE-522
CVE-2020-27414,CWE-200
CVE-2020-27416,CWE-613
CVE-2020-2742,CWE-190
CVE-2020-27422,CWE-613
CVE-2020-27423,CWE-307
CVE-2020-27428,CWE-79
CVE-2020-2743,CWE-125
CVE-2020-27459,CWE-79
CVE-2020-27461,CWE-434
CVE-2020-27464,CWE-862
CVE-2020-27466,CWE-862
CVE-2020-27467,CWE-22
CVE-2020-2748,CWE-125
CVE-2020-27481,CWE-89
CVE-2020-27483,CWE-129
CVE-2020-27484,CWE-190
CVE-2020-27485,CWE-129
CVE-2020-27486,CWE-120
CVE-2020-27488,CWE-287
CVE-2020-27509,CWE-79
CVE-2020-27515,CWE-79
CVE-2020-27518,CWE-269
CVE-2020-27519,CWE-269
CVE-2020-27523,CWE-134
CVE-2020-27524,CWE-134
CVE-2020-27533,CWE-79
CVE-2020-27534,CWE-22
CVE-2020-27539,CWE-787
CVE-2020-27540,CWE-347
CVE-2020-27541,CWE-787
CVE-2020-27542,CWE-78
CVE-2020-27543,CWE-755
CVE-2020-27553,CWE-22
CVE-2020-27554,CWE-319
CVE-2020-27555,CWE-1188
CVE-2020-27556,CWE-330
CVE-2020-27557,CWE-522
CVE-2020-27558,CWE-287
CVE-2020-2756,CWE-502
CVE-2020-27560,CWE-369
CVE-2020-27568,CWE-276
CVE-2020-27569,CWE-276
CVE-2020-2757,CWE-502
CVE-2020-27574,CWE-352
CVE-2020-27575,CWE-78
CVE-2020-27576,CWE-79
CVE-2020-2758,CWE-416
CVE-2020-27583,CWE-502
CVE-2020-27585,CWE-521
CVE-2020-27586,CWE-319
CVE-2020-27587,CWE-521
CVE-2020-27589,CWE-295
CVE-2020-27600,CWE-78
CVE-2020-27604,CWE-116
CVE-2020-27608,CWE-79
CVE-2020-27609,CWE-863
CVE-2020-27611,CWE-327
CVE-2020-27612,CWE-200
CVE-2020-27613,CWE-312
CVE-2020-27614,CWE-20
CVE-2020-27615,CWE-89
CVE-2020-27616,CWE-682
CVE-2020-27617,CWE-617
CVE-2020-27618,CWE-835
CVE-2020-27620,CWE-79
CVE-2020-27624,CWE-918
CVE-2020-27626,CWE-918
CVE-2020-27627,CWE-74
CVE-2020-27637,CWE-22
CVE-2020-27638,CWE-617
CVE-2020-27642,CWE-79
CVE-2020-27643,CWE-59
CVE-2020-27644,CWE-428
CVE-2020-27645,CWE-428
CVE-2020-27648,CWE-295
CVE-2020-27649,CWE-295
CVE-2020-27650,CWE-311
CVE-2020-27651,CWE-311
CVE-2020-27652,CWE-327
CVE-2020-27653,CWE-327
CVE-2020-27654,CWE-269
CVE-2020-27655,CWE-269
CVE-2020-27656,CWE-319
CVE-2020-27657,CWE-319
CVE-2020-27658,CWE-732
CVE-2020-27659,CWE-79
CVE-2020-27660,CWE-89
CVE-2020-27661,CWE-369
CVE-2020-27662,CWE-639
CVE-2020-27663,CWE-639
CVE-2020-27665,CWE-276
CVE-2020-27666,CWE-79
CVE-2020-27670,CWE-345
CVE-2020-27672,CWE-362
CVE-2020-27674,CWE-787
CVE-2020-27675,CWE-362
CVE-2020-27678,CWE-120
CVE-2020-27687,CWE-20
CVE-2020-27688,CWE-522
CVE-2020-27689,CWE-798
CVE-2020-27690,CWE-120
CVE-2020-27691,CWE-79
CVE-2020-27692,CWE-352
CVE-2020-27693,CWE-916
CVE-2020-27695,CWE-426
CVE-2020-27697,CWE-59
CVE-2020-27708,CWE-427
CVE-2020-27713,CWE-401
CVE-2020-27719,CWE-79
CVE-2020-27722,CWE-400
CVE-2020-27724,CWE-400
CVE-2020-27725,CWE-401
CVE-2020-27726,CWE-79
CVE-2020-27727,CWE-20
CVE-2020-27729,CWE-601
CVE-2020-27730,CWE-22
CVE-2020-27733,CWE-89
CVE-2020-27735,CWE-79
CVE-2020-27736,CWE-193
CVE-2020-27737,CWE-125
CVE-2020-27738,CWE-788
CVE-2020-27739,CWE-613
CVE-2020-27741,CWE-79
CVE-2020-27742,CWE-639
CVE-2020-27743,CWE-330
CVE-2020-27744,CWE-78
CVE-2020-27745,CWE-120
CVE-2020-27746,CWE-362
CVE-2020-27747,CWE-307
CVE-2020-27748,CWE-201
CVE-2020-27749,CWE-121
CVE-2020-27750,CWE-369
CVE-2020-27751,CWE-190
CVE-2020-27752,CWE-787
CVE-2020-27753,CWE-401
CVE-2020-27754,CWE-190
CVE-2020-27755,CWE-401
CVE-2020-27756,CWE-369
CVE-2020-27757,CWE-190
CVE-2020-27758,CWE-190
CVE-2020-27759,CWE-190
CVE-2020-27760,CWE-369
CVE-2020-27761,CWE-190
CVE-2020-27762,CWE-190
CVE-2020-27763,CWE-369
CVE-2020-27764,CWE-190
CVE-2020-27765,CWE-369
CVE-2020-27766,CWE-190
CVE-2020-27767,CWE-190
CVE-2020-27768,CWE-190
CVE-2020-27769,CWE-190
CVE-2020-27770,CWE-190
CVE-2020-27771,CWE-190
CVE-2020-27772,CWE-190
CVE-2020-27773,CWE-369
CVE-2020-27774,CWE-190
CVE-2020-27775,CWE-190
CVE-2020-27776,CWE-190
CVE-2020-27777,CWE-862
CVE-2020-27778,CWE-824
CVE-2020-27780,CWE-287
CVE-2020-27781,CWE-522
CVE-2020-27782,CWE-400
CVE-2020-27783,CWE-79
CVE-2020-27786,CWE-416
CVE-2020-27813,CWE-190
CVE-2020-27814,CWE-122
CVE-2020-27815,CWE-787
CVE-2020-27816,CWE-601
CVE-2020-27818,CWE-125
CVE-2020-27819,CWE-476
CVE-2020-27820,CWE-416
CVE-2020-27821,CWE-787
CVE-2020-27822,CWE-401
CVE-2020-27823,CWE-787
CVE-2020-27824,CWE-20
CVE-2020-27825,CWE-362
CVE-2020-27826,CWE-250
CVE-2020-27827,CWE-400
CVE-2020-27828,CWE-20
CVE-2020-27829,CWE-122
CVE-2020-27830,CWE-476
CVE-2020-27831,CWE-284
CVE-2020-27832,CWE-79
CVE-2020-27833,CWE-20
CVE-2020-27835,CWE-416
CVE-2020-27837,CWE-362
CVE-2020-27838,CWE-287
CVE-2020-27839,CWE-522
CVE-2020-27840,CWE-125
CVE-2020-27841,CWE-122
CVE-2020-27842,CWE-125
CVE-2020-27843,CWE-125
CVE-2020-27844,CWE-20
CVE-2020-27845,CWE-125
CVE-2020-27846,CWE-115
CVE-2020-27847,CWE-228
CVE-2020-27848,CWE-89
CVE-2020-27850,CWE-79
CVE-2020-27851,CWE-79
CVE-2020-27852,CWE-79
CVE-2020-27853,CWE-134
CVE-2020-27855,CWE-125
CVE-2020-27856,CWE-125
CVE-2020-27857,CWE-787
CVE-2020-27858,CWE-611
CVE-2020-27859,CWE-22
CVE-2020-27860,CWE-787
CVE-2020-27861,CWE-78
CVE-2020-27862,CWE-77
CVE-2020-27863,CWE-288
CVE-2020-27864,CWE-77
CVE-2020-27865,CWE-288
CVE-2020-27866,CWE-288
CVE-2020-27867,CWE-77
CVE-2020-27868,CWE-502
CVE-2020-27869,CWE-89
CVE-2020-27870,CWE-22
CVE-2020-27871,CWE-22
CVE-2020-27872,CWE-668
CVE-2020-27873,CWE-863
CVE-2020-27874,CWE-119
CVE-2020-27885,CWE-79
CVE-2020-27886,CWE-89
CVE-2020-27887,CWE-78
CVE-2020-27888,CWE-459
CVE-2020-27896,CWE-22
CVE-2020-27897,CWE-787
CVE-2020-27898,CWE-252
CVE-2020-27899,CWE-416
CVE-2020-27901,CWE-863
CVE-2020-27902,CWE-306
CVE-2020-27905,CWE-787
CVE-2020-27906,CWE-787
CVE-2020-27907,CWE-787
CVE-2020-27908,CWE-125
CVE-2020-27909,CWE-125
CVE-2020-27910,CWE-125
CVE-2020-27911,CWE-190
CVE-2020-27912,CWE-787
CVE-2020-27914,CWE-787
CVE-2020-27915,CWE-787
CVE-2020-27916,CWE-787
CVE-2020-27917,CWE-416
CVE-2020-27918,CWE-416
CVE-2020-27919,CWE-787
CVE-2020-27920,CWE-416
CVE-2020-27921,CWE-362
CVE-2020-27923,CWE-787
CVE-2020-27924,CWE-125
CVE-2020-27926,CWE-416
CVE-2020-27927,CWE-787
CVE-2020-27930,CWE-787
CVE-2020-27931,CWE-787
CVE-2020-27932,CWE-843
CVE-2020-27933,CWE-787
CVE-2020-27936,CWE-125
CVE-2020-27938,CWE-269
CVE-2020-27943,CWE-787
CVE-2020-27944,CWE-787
CVE-2020-27945,CWE-190
CVE-2020-27947,CWE-787
CVE-2020-27948,CWE-787
CVE-2020-27950,CWE-665
CVE-2020-27952,CWE-787
CVE-2020-27955,CWE-427
CVE-2020-27956,CWE-434
CVE-2020-27957,CWE-79
CVE-2020-27958,CWE-732
CVE-2020-27969,CWE-346
CVE-2020-27970,CWE-290
CVE-2020-27974,CWE-79
CVE-2020-27975,CWE-352
CVE-2020-27976,CWE-78
CVE-2020-27978,CWE-770
CVE-2020-27980,CWE-79
CVE-2020-27982,CWE-79
CVE-2020-27985,CWE-306
CVE-2020-27986,CWE-306
CVE-2020-27988,CWE-79
CVE-2020-27989,CWE-79
CVE-2020-27990,CWE-79
CVE-2020-27991,CWE-79
CVE-2020-27992,CWE-732
CVE-2020-27993,CWE-22
CVE-2020-27994,CWE-22
CVE-2020-27995,CWE-89
CVE-2020-27997,CWE-352
CVE-2020-27998,CWE-862
CVE-2020-28001,CWE-79
CVE-2020-28002,CWE-287
CVE-2020-28005,CWE-120
CVE-2020-28007,CWE-59
CVE-2020-28008,CWE-269
CVE-2020-28009,CWE-190
CVE-2020-28010,CWE-787
CVE-2020-28011,CWE-787
CVE-2020-28012,CWE-668
CVE-2020-28013,CWE-787
CVE-2020-28016,CWE-787
CVE-2020-28017,CWE-190
CVE-2020-28018,CWE-416
CVE-2020-28019,CWE-665
CVE-2020-28020,CWE-190
CVE-2020-28022,CWE-787
CVE-2020-28023,CWE-125
CVE-2020-28024,CWE-787
CVE-2020-28025,CWE-125
CVE-2020-28026,CWE-88
CVE-2020-28030,CWE-682
CVE-2020-28031,CWE-20
CVE-2020-28032,CWE-502
CVE-2020-28034,CWE-79
CVE-2020-28036,CWE-862
CVE-2020-28037,CWE-754
CVE-2020-28038,CWE-79
CVE-2020-28040,CWE-352
CVE-2020-28041,CWE-276
CVE-2020-28042,CWE-347
CVE-2020-28043,CWE-918
CVE-2020-28044,CWE-276
CVE-2020-28045,CWE-347
CVE-2020-28046,CWE-269
CVE-2020-28047,CWE-79
CVE-2020-28049,CWE-362
CVE-2020-28050,CWE-287
CVE-2020-28053,CWE-863
CVE-2020-28055,CWE-732
CVE-2020-28062,CWE-434
CVE-2020-28063,CWE-434
CVE-2020-28070,CWE-89
CVE-2020-28071,CWE-79
CVE-2020-28072,CWE-434
CVE-2020-28073,CWE-89
CVE-2020-28074,CWE-89
CVE-2020-28086,CWE-347
CVE-2020-28087,CWE-89
CVE-2020-28088,CWE-434
CVE-2020-28091,CWE-89
CVE-2020-28092,CWE-79
CVE-2020-28095,CWE-835
CVE-2020-28097,CWE-125
CVE-2020-28102,CWE-89
CVE-2020-28103,CWE-89
CVE-2020-28115,CWE-89
CVE-2020-28119,CWE-79
CVE-2020-28124,CWE-79
CVE-2020-28129,CWE-79
CVE-2020-28130,CWE-434
CVE-2020-28133,CWE-89
CVE-2020-28136,CWE-434
CVE-2020-28137,CWE-352
CVE-2020-28138,CWE-89
CVE-2020-28139,CWE-79
CVE-2020-28140,CWE-434
CVE-2020-28141,CWE-79
CVE-2020-28144,CWE-119
CVE-2020-28145,CWE-668
CVE-2020-28146,CWE-79
CVE-2020-28149,CWE-79
CVE-2020-28150,CWE-601
CVE-2020-28165,CWE-434
CVE-2020-28168,CWE-918
CVE-2020-28169,CWE-732
CVE-2020-28172,CWE-89
CVE-2020-28173,CWE-434
CVE-2020-28183,CWE-89
CVE-2020-28184,CWE-79
CVE-2020-28186,CWE-640
CVE-2020-28187,CWE-22
CVE-2020-28188,CWE-78
CVE-2020-28194,CWE-191
CVE-2020-28196,CWE-674
CVE-2020-28198,CWE-787
CVE-2020-28199,CWE-200
CVE-2020-28200,CWE-770
CVE-2020-28203,CWE-476
CVE-2020-28206,CWE-307
CVE-2020-28208,CWE-203
CVE-2020-28209,CWE-428
CVE-2020-28210,CWE-79
CVE-2020-28211,CWE-863
CVE-2020-28212,CWE-307
CVE-2020-28213,CWE-494
CVE-2020-28214,CWE-760
CVE-2020-28215,CWE-862
CVE-2020-28216,CWE-311
CVE-2020-28217,CWE-311
CVE-2020-28218,CWE-1021
CVE-2020-28219,CWE-522
CVE-2020-28220,CWE-119
CVE-2020-28221,CWE-20
CVE-2020-28241,CWE-125
CVE-2020-28242,CWE-674
CVE-2020-28243,CWE-77
CVE-2020-28246,CWE-74
CVE-2020-28248,CWE-787
CVE-2020-28249,CWE-79
CVE-2020-28268,CWE-915
CVE-2020-28269,CWE-915
CVE-2020-28270,CWE-1321
CVE-2020-28271,CWE-915
CVE-2020-28327,CWE-404
CVE-2020-28328,CWE-434
CVE-2020-28329,CWE-798
CVE-2020-28330,CWE-522
CVE-2020-28332,CWE-494
CVE-2020-28333,CWE-287
CVE-2020-28334,CWE-798
CVE-2020-28337,CWE-22
CVE-2020-28339,CWE-502
CVE-2020-28341,CWE-120
CVE-2020-28343,CWE-787
CVE-2020-28344,CWE-476
CVE-2020-28345,CWE-476
CVE-2020-28346,CWE-476
CVE-2020-28347,CWE-78
CVE-2020-28348,CWE-22
CVE-2020-28349,CWE-20
CVE-2020-28350,CWE-79
CVE-2020-28351,CWE-79
CVE-2020-28360,CWE-918
CVE-2020-28361,CWE-444
CVE-2020-28362,CWE-295
CVE-2020-28364,CWE-79
CVE-2020-28365,CWE-79
CVE-2020-28366,CWE-94
CVE-2020-28367,CWE-88
CVE-2020-28368,CWE-862
CVE-2020-28368,CWE-1300
CVE-2020-28371,CWE-787
CVE-2020-28373,CWE-787
CVE-2020-28374,CWE-22
CVE-2020-28381,CWE-787
CVE-2020-28382,CWE-787
CVE-2020-28383,CWE-787
CVE-2020-28384,CWE-787
CVE-2020-28385,CWE-787
CVE-2020-28386,CWE-787
CVE-2020-28387,CWE-611
CVE-2020-28388,CWE-342
CVE-2020-28390,CWE-522
CVE-2020-28391,CWE-321
CVE-2020-28392,CWE-276
CVE-2020-28393,CWE-682
CVE-2020-28394,CWE-125
CVE-2020-28395,CWE-321
CVE-2020-28396,CWE-693
CVE-2020-28397,CWE-863
CVE-2020-28400,CWE-770
CVE-2020-28403,CWE-352
CVE-2020-28408,CWE-79
CVE-2020-28409,CWE-79
CVE-2020-28413,CWE-89
CVE-2020-28414,CWE-79
CVE-2020-28415,CWE-79
CVE-2020-28419,CWE-94
CVE-2020-28426,CWE-78
CVE-2020-28429,CWE-78
CVE-2020-28439,CWE-78
CVE-2020-28440,CWE-78
CVE-2020-28448,CWE-915
CVE-2020-28452,CWE-352
CVE-2020-28456,CWE-79
CVE-2020-28457,CWE-79
CVE-2020-28458,CWE-915
CVE-2020-28460,CWE-915
CVE-2020-28463,CWE-918
CVE-2020-28464,CWE-94
CVE-2020-28468,CWE-74
CVE-2020-28469,CWE-400
CVE-2020-28470,CWE-79
CVE-2020-28473,CWE-444
CVE-2020-28481,CWE-346
CVE-2020-28482,CWE-200
CVE-2020-28483,CWE-444
CVE-2020-28487,CWE-79
CVE-2020-28490,CWE-78
CVE-2020-28491,CWE-770
CVE-2020-28493,CWE-400
CVE-2020-28494,CWE-78
CVE-2020-28496,CWE-400
CVE-2020-28498,CWE-327
CVE-2020-28502,CWE-94
CVE-2020-28574,CWE-22
CVE-2020-28575,CWE-787
CVE-2020-28578,CWE-787
CVE-2020-28579,CWE-787
CVE-2020-28580,CWE-78
CVE-2020-28581,CWE-78
CVE-2020-28587,CWE-787
CVE-2020-28588,CWE-681
CVE-2020-28589,CWE-129
CVE-2020-28590,CWE-125
CVE-2020-28591,CWE-125
CVE-2020-28592,CWE-787
CVE-2020-28594,CWE-416
CVE-2020-28595,CWE-787
CVE-2020-28596,CWE-787
CVE-2020-28597,CWE-335
CVE-2020-28598,CWE-787
CVE-2020-28599,CWE-787
CVE-2020-28600,CWE-787
CVE-2020-28601,CWE-125
CVE-2020-28602,CWE-125
CVE-2020-28603,CWE-125
CVE-2020-28604,CWE-125
CVE-2020-28605,CWE-125
CVE-2020-28606,CWE-125
CVE-2020-28607,CWE-125
CVE-2020-28608,CWE-125
CVE-2020-28609,CWE-125
CVE-2020-28610,CWE-125
CVE-2020-28611,CWE-125
CVE-2020-28612,CWE-125
CVE-2020-28613,CWE-125
CVE-2020-28614,CWE-125
CVE-2020-28615,CWE-125
CVE-2020-28616,CWE-125
CVE-2020-28617,CWE-125
CVE-2020-28618,CWE-125
CVE-2020-28619,CWE-125
CVE-2020-28620,CWE-125
CVE-2020-28621,CWE-125
CVE-2020-28622,CWE-125
CVE-2020-28623,CWE-125
CVE-2020-28624,CWE-125
CVE-2020-28625,CWE-125
CVE-2020-28626,CWE-125
CVE-2020-28627,CWE-125
CVE-2020-28628,CWE-125
CVE-2020-28629,CWE-125
CVE-2020-28630,CWE-125
CVE-2020-28631,CWE-125
CVE-2020-28632,CWE-125
CVE-2020-28633,CWE-125
CVE-2020-28634,CWE-125
CVE-2020-28635,CWE-125
CVE-2020-28636,CWE-125
CVE-2020-28638,CWE-287
CVE-2020-28641,CWE-59
CVE-2020-28642,CWE-338
CVE-2020-28644,CWE-352
CVE-2020-28645,CWE-20
CVE-2020-28646,CWE-427
CVE-2020-28647,CWE-79
CVE-2020-28648,CWE-20
CVE-2020-28649,CWE-352
CVE-2020-28650,CWE-79
CVE-2020-28656,CWE-354
CVE-2020-28657,CWE-89
CVE-2020-28679,CWE-89
CVE-2020-28687,CWE-434
CVE-2020-28688,CWE-434
CVE-2020-28692,CWE-434
CVE-2020-28693,CWE-434
CVE-2020-28695,CWE-94
CVE-2020-28702,CWE-89
CVE-2020-28705,CWE-352
CVE-2020-28707,CWE-79
CVE-2020-28713,CWE-294
CVE-2020-28722,CWE-79
CVE-2020-28723,CWE-401
CVE-2020-28724,CWE-601
CVE-2020-28726,CWE-601
CVE-2020-28727,CWE-79
CVE-2020-28734,CWE-611
CVE-2020-28735,CWE-918
CVE-2020-28736,CWE-611
CVE-2020-28759,CWE-120
CVE-2020-28838,CWE-352
CVE-2020-28845,CWE-1236
CVE-2020-28846,CWE-352
CVE-2020-28847,CWE-79
CVE-2020-28851,CWE-129
CVE-2020-28852,CWE-129
CVE-2020-28856,CWE-290
CVE-2020-28857,CWE-79
CVE-2020-28858,CWE-352
CVE-2020-28859,CWE-79
CVE-2020-28860,CWE-89
CVE-2020-28861,CWE-1236
CVE-2020-28864,CWE-120
CVE-2020-28865,CWE-522
CVE-2020-28870,CWE-94
CVE-2020-28871,CWE-434
CVE-2020-28872,CWE-863
CVE-2020-28873,CWE-916
CVE-2020-28874,CWE-287
CVE-2020-28877,CWE-120
CVE-2020-28884,CWE-78
CVE-2020-28885,CWE-78
CVE-2020-28895,CWE-787
CVE-2020-28896,CWE-287
CVE-2020-28898,CWE-20
CVE-2020-28899,CWE-306
CVE-2020-28900,CWE-345
CVE-2020-28901,CWE-77
CVE-2020-28902,CWE-77
CVE-2020-28903,CWE-79
CVE-2020-28904,CWE-269
CVE-2020-28905,CWE-20
CVE-2020-28906,CWE-276
CVE-2020-28907,CWE-295
CVE-2020-28908,CWE-77
CVE-2020-28909,CWE-732
CVE-2020-28910,CWE-276
CVE-2020-28911,CWE-922
CVE-2020-28914,CWE-732
CVE-2020-28915,CWE-125
CVE-2020-28916,CWE-835
CVE-2020-28917,CWE-312
CVE-2020-28919,CWE-79
CVE-2020-28924,CWE-331
CVE-2020-28926,CWE-120
CVE-2020-28927,CWE-79
CVE-2020-28928,CWE-787
CVE-2020-28929,CWE-306
CVE-2020-28930,CWE-79
CVE-2020-28931,CWE-352
CVE-2020-28935,CWE-59
CVE-2020-28937,CWE-306
CVE-2020-28938,CWE-79
CVE-2020-28939,CWE-434
CVE-2020-28940,CWE-287
CVE-2020-28941,CWE-763
CVE-2020-28942,CWE-295
CVE-2020-28943,CWE-918
CVE-2020-28944,CWE-400
CVE-2020-28945,CWE-79
CVE-2020-28946,CWE-306
CVE-2020-28947,CWE-79
CVE-2020-28948,CWE-502
CVE-2020-28949,CWE-74
CVE-2020-28950,CWE-427
CVE-2020-28951,CWE-416
CVE-2020-28952,CWE-798
CVE-2020-28954,CWE-116
CVE-2020-28955,CWE-79
CVE-2020-28956,CWE-79
CVE-2020-28957,CWE-79
CVE-2020-28960,CWE-89
CVE-2020-28961,CWE-79
CVE-2020-28963,CWE-120
CVE-2020-28964,CWE-787
CVE-2020-28967,CWE-120
CVE-2020-28968,CWE-79
CVE-2020-28969,CWE-120
CVE-2020-28970,CWE-287
CVE-2020-28971,CWE-287
CVE-2020-28972,CWE-295
CVE-2020-28973,CWE-287
CVE-2020-28974,CWE-125
CVE-2020-28976,CWE-918
CVE-2020-28977,CWE-918
CVE-2020-28978,CWE-918
CVE-2020-28993,CWE-22
CVE-2020-28994,CWE-89
CVE-2020-28998,CWE-798
CVE-2020-28999,CWE-798
CVE-2020-29001,CWE-312
CVE-2020-29002,CWE-79
CVE-2020-29003,CWE-79
CVE-2020-29004,CWE-352
CVE-2020-29005,CWE-319
CVE-2020-29006,CWE-862
CVE-2020-29011,CWE-89
CVE-2020-29012,CWE-613
CVE-2020-29013,CWE-20
CVE-2020-29014,CWE-362
CVE-2020-29015,CWE-89
CVE-2020-29016,CWE-787
CVE-2020-29017,CWE-78
CVE-2020-29018,CWE-134
CVE-2020-29019,CWE-787
CVE-2020-2902,CWE-787
CVE-2020-29020,CWE-863
CVE-2020-29021,CWE-79
CVE-2020-29023,CWE-116
CVE-2020-29024,CWE-311
CVE-2020-29025,CWE-79
CVE-2020-29026,CWE-22
CVE-2020-29027,CWE-79
CVE-2020-29028,CWE-79
CVE-2020-29029,CWE-79
CVE-2020-29030,CWE-352
CVE-2020-29031,CWE-269
CVE-2020-29032,CWE-434
CVE-2020-29040,CWE-787
CVE-2020-29042,CWE-307
CVE-2020-29043,CWE-200
CVE-2020-29045,CWE-502
CVE-2020-29047,CWE-502
CVE-2020-29050,CWE-22
CVE-2020-29053,CWE-79
CVE-2020-29054,CWE-522
CVE-2020-29055,CWE-319
CVE-2020-29056,CWE-78
CVE-2020-29058,CWE-306
CVE-2020-29059,CWE-798
CVE-2020-29060,CWE-798
CVE-2020-29061,CWE-798
CVE-2020-29062,CWE-798
CVE-2020-29063,CWE-327
CVE-2020-2907,CWE-20
CVE-2020-29070,CWE-79
CVE-2020-29071,CWE-79
CVE-2020-29072,CWE-829
CVE-2020-29074,CWE-732
CVE-2020-29075,CWE-200
CVE-2020-2908,CWE-20
CVE-2020-29127,CWE-287
CVE-2020-29128,CWE-91
CVE-2020-29129,CWE-125
CVE-2020-29130,CWE-125
CVE-2020-29133,CWE-79
CVE-2020-29134,CWE-22
CVE-2020-29135,CWE-838
CVE-2020-29136,CWE-307
CVE-2020-29137,CWE-79
CVE-2020-29138,CWE-306
CVE-2020-29139,CWE-89
CVE-2020-29140,CWE-89
CVE-2020-29142,CWE-89
CVE-2020-29143,CWE-89
CVE-2020-29144,CWE-79
CVE-2020-29145,CWE-79
CVE-2020-29146,CWE-79
CVE-2020-29147,CWE-89
CVE-2020-29156,CWE-639
CVE-2020-29157,CWE-427
CVE-2020-29158,CWE-862
CVE-2020-29160,CWE-862
CVE-2020-29163,CWE-89
CVE-2020-29164,CWE-79
CVE-2020-29165,CWE-306
CVE-2020-29166,CWE-22
CVE-2020-29171,CWE-79
CVE-2020-29172,CWE-79
CVE-2020-29176,CWE-434
CVE-2020-29193,CWE-798
CVE-2020-29203,CWE-120
CVE-2020-29204,CWE-79
CVE-2020-29205,CWE-79
CVE-2020-29214,CWE-89
CVE-2020-29215,CWE-79
CVE-2020-29228,CWE-89
CVE-2020-29230,CWE-79
CVE-2020-29231,CWE-79
CVE-2020-29233,CWE-79
CVE-2020-29238,CWE-190
CVE-2020-29239,CWE-79
CVE-2020-29240,CWE-79
CVE-2020-29241,CWE-79
CVE-2020-29242,CWE-129
CVE-2020-29243,CWE-129
CVE-2020-29244,CWE-129
CVE-2020-29245,CWE-129
CVE-2020-29247,CWE-79
CVE-2020-29249,CWE-79
CVE-2020-29250,CWE-79
CVE-2020-29254,CWE-352
CVE-2020-29257,CWE-79
CVE-2020-29258,CWE-79
CVE-2020-29259,CWE-79
CVE-2020-29280,CWE-89
CVE-2020-29282,CWE-89
CVE-2020-29283,CWE-89
CVE-2020-29284,CWE-89
CVE-2020-29285,CWE-89
CVE-2020-29287,CWE-89
CVE-2020-29288,CWE-89
CVE-2020-29292,CWE-352
CVE-2020-29299,CWE-77
CVE-2020-29303,CWE-79
CVE-2020-29304,CWE-79
CVE-2020-29311,CWE-78
CVE-2020-29315,CWE-79
CVE-2020-29321,CWE-522
CVE-2020-29322,CWE-522
CVE-2020-29323,CWE-522
CVE-2020-29324,CWE-312
CVE-2020-29361,CWE-190
CVE-2020-29362,CWE-125
CVE-2020-29363,CWE-787
CVE-2020-29364,CWE-79
CVE-2020-29367,CWE-787
CVE-2020-29368,CWE-362
CVE-2020-29369,CWE-362
CVE-2020-29370,CWE-362
CVE-2020-29371,CWE-908
CVE-2020-29372,CWE-362
CVE-2020-29373,CWE-22
CVE-2020-29374,CWE-362
CVE-2020-29375,CWE-798
CVE-2020-29376,CWE-798
CVE-2020-29377,CWE-798
CVE-2020-29378,CWE-287
CVE-2020-29379,CWE-306
CVE-2020-29380,CWE-319
CVE-2020-29381,CWE-78
CVE-2020-29382,CWE-798
CVE-2020-29383,CWE-798
CVE-2020-29384,CWE-190
CVE-2020-29385,CWE-835
CVE-2020-29389,CWE-306
CVE-2020-29390,CWE-78
CVE-2020-29392,CWE-287
CVE-2020-29394,CWE-787
CVE-2020-29395,CWE-79
CVE-2020-29436,CWE-611
CVE-2020-29437,CWE-89
CVE-2020-29438,CWE-347
CVE-2020-2944,CWE-120
CVE-2020-29440,CWE-295
CVE-2020-29441,CWE-434
CVE-2020-29443,CWE-125
CVE-2020-29444,CWE-79
CVE-2020-29445,CWE-918
CVE-2020-29446,CWE-639
CVE-2020-29447,CWE-434
CVE-2020-29450,CWE-434
CVE-2020-29453,CWE-22
CVE-2020-29454,CWE-863
CVE-2020-29455,CWE-79
CVE-2020-29456,CWE-79
CVE-2020-29457,CWE-295
CVE-2020-29458,CWE-352
CVE-2020-29469,CWE-79
CVE-2020-29470,CWE-79
CVE-2020-29471,CWE-79
CVE-2020-29472,CWE-89
CVE-2020-29474,CWE-89
CVE-2020-29475,CWE-79
CVE-2020-29477,CWE-79
CVE-2020-29479,CWE-862
CVE-2020-29480,CWE-862
CVE-2020-29481,CWE-269
CVE-2020-29482,CWE-426
CVE-2020-29483,CWE-416
CVE-2020-29484,CWE-476
CVE-2020-29485,CWE-401
CVE-2020-29486,CWE-770
CVE-2020-29487,CWE-770
CVE-2020-29489,CWE-312
CVE-2020-29490,CWE-400
CVE-2020-29491,CWE-276
CVE-2020-29492,CWE-276
CVE-2020-29493,CWE-89
CVE-2020-29494,CWE-22
CVE-2020-29495,CWE-78
CVE-2020-29496,CWE-79
CVE-2020-29497,CWE-79
CVE-2020-29498,CWE-601
CVE-2020-29499,CWE-78
CVE-2020-29500,CWE-312
CVE-2020-29501,CWE-312
CVE-2020-29502,CWE-312
CVE-2020-29503,CWE-276
CVE-2020-29529,CWE-22
CVE-2020-29535,CWE-79
CVE-2020-29536,CWE-327
CVE-2020-29537,CWE-601
CVE-2020-29539,CWE-79
CVE-2020-29548,CWE-77
CVE-2020-29550,CWE-312
CVE-2020-29551,CWE-306
CVE-2020-29552,CWE-78
CVE-2020-29553,CWE-352
CVE-2020-29555,CWE-22
CVE-2020-29556,CWE-22
CVE-2020-29557,CWE-120
